,genes,logFC,logCPM,PValue,FDR
691,YALI0_B04202g,4.22562628738219,4.77325442951646,0.00450346209022849,0.337679842918366
3155,YALI0_D25014g,-2.22930494460296,6.92665341760565,0.00636320555717504,0.337679842918366
4411,YALI0_E31130g,-4.37592636052702,3.93065356178086,0.00657883805944981,0.337679842918366
5350,YALI0_F19822g,-7.00344268025682,6.48398447559496,0.00676256547896134,0.337679842918366
4410,YALI0_E31108g,-6.59783976123332,7.16546851111271,0.00709819672746291,0.337679842918366
5797,YALI0_F31735g,-2.08946077203004,6.34874575049985,0.0075707463192065,0.337679842918366
309,YALI0_A12353g,3.29701348069118,7.04541569195577,0.00761518211887932,0.337679842918366
4776,YALI0_F05016g,-1.94520238984745,5.59690314716192,0.00786658490871944,0.337679842918366
3058,YALI0_D22396g,-2.41666564931062,7.08938066669687,0.00805331578848857,0.337679842918366
512,YALI0_A20350g,-3.31198617668401,9.2395989034311,0.00812786441379911,0.337679842918366
5470,YALI0_F22825g,-4.09032990453367,7.02822776967493,0.00837235570212415,0.337679842918366
5379,YALI0_F20570g,-1.98485651180906,5.88595530308174,0.00842344245130779,0.337679842918366
2878,YALI0_D17622g,-4.08381626918482,6.00112906694115,0.00859379770786947,0.337679842918366
1955,YALI0_C16346g,-2.16969607138483,4.97797371290894,0.00876239895800106,0.337679842918366
214,YALI0_A08426g,-1.91216322712639,5.03468557933006,0.00887035219412583,0.337679842918366
2406,YALI0_D04851g,-5.07814769633176,7.75740614686076,0.00922506774871871,0.337679842918366
87,YALI0_A02783g,-4.03821919661932,5.6284193692327,0.00935037318527405,0.337679842918366
4169,YALI0_E24673g,-2.05339188281686,7.17029229520223,0.00936714762297001,0.337679842918366
3986,YALI0_E19943g,-3.60027877176057,3.46356344252711,0.00944018609957119,0.337679842918366
384,YALI0_A16379g,2.14364783686483,5.7623472213232,0.00944502734286339,0.337679842918366
1895,YALI0_C14344g,2.082347258334,4.94145816583018,0.00946702890654726,0.337679842918366
5104,YALI0_F13343g,-1.80020906063736,7.56339052194726,0.00971585643874774,0.337679842918366
5042,YALI0_F11825g,-3.35339439468087,5.33206709123589,0.00985509849284279,0.337679842918366
